,nr,year,black,exper,hisp,hours,married,educ,union,lwage,expersq,occupation
442,944,1982,0,4,0,2040,0,13,0,1.399767,16,4
443,944,1983,0,5,0,2080,0,13,0,1.555511,25,4
444,944,1984,0,6,0,2080,0,13,0,1.618008,36,4
445,944,1985,0,7,0,1624,0,13,0,1.607972,49,1
446,944,1986,0,8,0,1456,0,13,0,1.610093,64,4
447,944,1987,0,9,0,2308,0,13,0,1.19745,81,4
448,945,1980,0,1,0,1721,0,14,0,1.039625,1,7
449,945,1981,0,2,0,2300,0,14,0,1.359861,4,4
450,945,1982,0,3,0,2558,0,14,0,1.260502,9,4
451,945,1983,0,4,0,2528,0,14,0,1.32271,16,1
452,945,1984,0,5,0,2006,0,14,0,1.7187720000000002,25,1
453,945,1985,0,6,0,3827,0,14,0,1.310399,36,1
454,945,1986,0,7,0,3406,0,14,0,1.411625,49,1
455,945,1987,0,8,0,3185,0,14,0,1.386204,64,1
456,947,1980,0,3,0,2080,0,13,1,2.236457,9,6
457,947,1981,0,4,0,2080,0,13,1,2.376693,16,5
458,947,1982,0,5,0,2074,1,13,1,2.386539,25,5
459,947,1983,0,6,0,2488,1,13,0,2.384628,36,1
460,947,1984,0,7,0,2410,1,13,0,2.400285,49,1
461,947,1985,0,8,0,2340,1,13,0,2.471379,64,6
462,947,1986,0,9,0,2340,1,13,0,2.2641,81,4
463,947,1987,0,10,0,2340,1,13,0,2.282292,100,4
464,955,1980,0,4,0,2120,0,12,1,2.070805,16,1
465,955,1981,0,5,0,2080,0,12,1,1.988927,25,4
466,955,1982,0,6,0,2080,0,12,1,1.978185,36,5
467,955,1983,0,7,0,2080,0,12,1,2.088315,49,6
468,955,1984,0,8,0,2080,0,12,1,2.128834,64,6
469,955,1985,0,9,0,2080,0,12,1,2.207794,81,6
470,955,1986,0,10,0,1560,0,12,1,2.475409,100,5
471,955,1987,0,11,0,2080,0,12,1,2.217754,121,5
472,965,1980,0,5,0,2080,0,12,0,1.41754,25,4
473,965,1981,0,6,0,2080,0,12,0,1.478102,36,4
474,965,1982,0,7,0,2080,0,12,0,1.384884,49,4
475,965,1983,0,8,0,2080,0,12,0,1.517771,64,7
476,965,1984,0,9,0,2080,1,12,0,1.427654,81,7
477,965,1985,0,10,0,2080,1,12,0,1.440539,100,4
478,965,1986,0,11,0,2080,1,12,0,1.420472,121,4
479,965,1987,0,12,0,2080,1,12,0,1.381506,144,4
480,996,1980,0,2,0,3728,1,11,0,1.557643,4,5
481,996,1981,0,3,0,3270,1,11,0,1.482438,9,7
482,996,1982,0,4,0,2600,1,11,0,1.244216,16,5
483,996,1983,0,5,0,2840,1,11,0,0.7208266999999999,25,5
484,996,1984,0,6,0,3120,1,11,0,0.8070776,36,5
485,996,1985,0,7,0,3560,1,11,0,0.8231040000000001,49,2
486,996,1986,0,8,0,2840,1,11,0,1.109036,64,5
487,996,1987,0,9,0,2716,1,11,0,2.238644,81,5
488,1007,1980,0,4,0,2080,0,12,0,1.4480000000000002,16,5
489,1007,1981,0,5,0,2080,0,12,0,1.7525389999999998,25,1
490,1007,1982,0,6,0,2080,0,12,0,1.547403,36,5
491,1007,1983,0,7,0,2080,0,12,0,2.043864,49,5
492,1007,1984,0,8,0,2154,0,12,0,2.152144,64,5
493,1007,1985,0,9,0,2100,0,12,0,2.267218,81,5
494,1007,1986,0,10,0,2080,1,12,0,2.747343,100,2
495,1007,1987,0,11,0,2420,1,12,0,2.57718,121,5
496,1054,1980,0,3,0,3430,0,10,0,0.7246637,9,5
497,1054,1981,0,4,0,1995,0,10,0,1.7942630000000002,16,5
498,1054,1982,0,5,0,1882,0,10,0,1.161928,25,4
499,1054,1983,0,6,0,2035,1,10,0,1.4596,36,9
500,1054,1984,0,7,0,2501,1,10,0,1.02822,49,7
501,1054,1985,0,8,0,3120,1,10,0,1.303338,64,8
502,1054,1986,0,9,0,2544,1,10,0,1.6498849999999998,81,1
503,1054,1987,0,10,0,1720,1,10,1,1.309185,100,8
504,1064,1980,0,4,0,2530,1,12,0,1.903118,16,7
505,1064,1981,0,5,0,2224,1,12,0,2.021071,25,4
506,1064,1982,0,6,0,2090,1,12,0,1.895428,36,4
507,1064,1983,0,7,0,2080,1,12,0,2.122507,49,4
508,1064,1984,0,8,0,2080,1,12,0,1.880372,64,6
509,1064,1985,0,9,0,2080,1,12,0,1.992477,81,4
510,1064,1986,0,10,0,2420,1,12,0,1.964025,100,4
511,1064,1987,0,11,0,2220,1,12,0,1.929471,121,4
512,1081,1980,0,2,0,1118,0,10,0,1.087997,4,5
513,1081,1981,0,3,0,1147,0,10,0,1.2491450000000002,9,5
514,1081,1982,0,4,0,832,0,10,0,1.547403,16,4
515,1081,1983,0,5,0,1488,0,10,0,1.351703,25,4
516,1081,1984,0,6,0,2016,0,10,0,1.426117,36,9
517,1081,1985,0,7,0,3171,0,10,0,1.056601,49,9
518,1081,1986,0,8,0,3180,0,10,0,1.264223,64,2
519,1081,1987,0,9,0,2155,0,10,0,2.00001,81,5
520,1085,1980,0,1,0,1743,0,12,0,1.887124,1,5
521,1085,1981,0,2,0,2182,0,12,0,1.481521,4,5
522,1085,1982,0,3,0,2743,0,12,0,1.217642,9,5
523,1085,1983,0,4,0,3491,0,12,0,0.7375861,16,5
524,1085,1984,0,5,0,2891,1,12,0,1.288773,25,5
525,1085,1985,0,6,0,2340,1,12,0,1.0735059999999998,36,5
526,1085,1986,0,7,0,3016,1,12,0,1.317172,49,5
527,1085,1987,0,8,0,3305,0,12,0,2.01705,64,5
528,1091,1980,0,6,0,2591,0,9,1,1.111003,36,7
529,1091,1981,0,7,0,2600,1,9,0,1.162093,49,7
530,1091,1982,0,8,0,2600,1,9,1,1.061895,64,7
531,1091,1983,0,9,0,2600,1,9,0,1.127573,81,6
532,1091,1984,0,10,0,2555,1,9,0,1.18918,100,7
533,1091,1985,0,11,0,2586,1,9,1,1.222795,121,7
534,1091,1986,0,12,0,2583,1,9,0,1.164667,144,7
535,1091,1987,0,13,0,2208,1,9,0,1.395895,169,7
536,1094,1980,0,3,0,2080,1,12,0,1.342639,9,5
537,1094,1981,0,4,0,1960,1,12,0,1.406497,16,5
538,1094,1982,0,5,0,2280,1,12,0,1.529703,25,6
539,1094,1983,0,6,0,2140,1,12,0,1.757597,36,5
540,1094,1984,0,7,0,2080,1,12,0,1.90569,49,5
541,1094,1985,0,8,0,2270,1,12,0,1.966232,64,5
542,1094,1986,0,9,0,2025,1,12,0,2.140417,81,5
543,1094,1987,0,10,0,2025,1,12,0,2.175559,100,6
544,1096,1980,0,6,0,3000,0,11,0,1.264077,36,5
545,1096,1981,0,7,0,3120,0,11,0,1.278081,49,8
546,1096,1982,0,8,0,3320,0,11,0,0.999763,64,5
547,1096,1983,0,9,0,3180,0,11,0,0.9654241,81,5
548,1096,1984,0,10,0,3500,0,11,0,1.02862,100,5
549,1096,1985,0,11,0,3435,0,11,0,1.012998,121,5
550,1096,1986,0,12,0,2750,1,11,0,1.28434,144,5
551,1096,1987,0,13,0,2960,1,11,1,1.408174,169,5
552,1098,1980,0,1,0,1495,0,14,0,1.551968,1,1
553,1098,1981,0,2,0,1000,0,14,0,2.128232,4,1
554,1098,1982,0,3,0,456,0,14,0,2.757776,9,1
555,1098,1983,0,4,0,1968,0,14,0,1.509607,16,1
556,1098,1984,0,5,0,1920,0,14,0,1.933386,25,1
557,1098,1985,0,6,0,1560,0,14,0,2.277676,36,1
558,1098,1986,0,7,0,2248,0,14,0,2.2652240000000003,49,1
559,1098,1987,0,8,0,2144,1,14,0,2.282759,64,1
560,1102,1980,0,3,0,660,0,13,0,0.8810844999999999,9,4
561,1102,1981,0,4,0,1820,0,13,0,2.040221,16,4
562,1102,1982,0,5,0,2405,0,13,0,1.833003,25,3
563,1102,1983,0,6,0,2600,0,13,0,1.7742,36,2
564,1102,1984,0,7,0,2600,0,13,0,1.8223080000000005,49,3
565,1102,1985,0,8,0,2180,0,13,0,2.657274,64,3
566,1102,1986,0,9,0,2561,0,13,0,2.774627,81,2
567,1102,1987,0,10,0,2648,0,13,0,2.851786,100,3
568,1107,1980,0,5,0,2080,0,12,0,1.54331,25,5
569,1107,1981,0,6,0,2080,1,12,0,1.570217,36,5
570,1107,1982,0,7,0,2080,1,12,0,1.656602,49,5
571,1107,1983,0,8,0,2080,1,12,0,1.660872,64,5
572,1107,1984,0,9,0,2080,1,12,0,2.001,81,5
573,1107,1985,0,10,0,2080,1,12,0,1.871322,100,5
574,1107,1986,0,11,0,2080,1,12,0,1.890475,121,5
575,1107,1987,0,12,0,2080,1,12,0,2.035432,144,5
576,1142,1980,0,2,1,1400,0,14,0,1.413112,4,9
577,1142,1981,0,3,1,2264,0,14,0,1.667773,9,2
578,1142,1982,0,4,1,2310,0,14,0,1.922096,16,2
579,1142,1983,0,5,1,2175,0,14,0,1.7413740000000002,25,2
580,1142,1984,0,6,1,2340,0,14,0,2.01105,36,4
581,1142,1985,0,7,1,2340,1,14,0,2.223543,49,2
582,1142,1986,0,8,1,2748,1,14,0,2.088562,64,2
583,1142,1987,0,9,1,2451,1,14,0,2.341308,81,2
584,1156,1980,1,5,0,1924,0,12,0,1.302818,25,9
585,1156,1981,1,6,0,1924,0,12,0,1.330724,36,9
586,1156,1982,1,7,0,2050,0,12,0,1.299566,49,9
587,1156,1983,1,8,0,2000,0,12,0,1.631099,64,9
588,1156,1984,1,9,0,1730,0,12,0,1.659153,81,9
589,1156,1985,1,10,0,1820,0,12,0,1.648179,100,9
590,1156,1986,1,11,0,1960,0,12,0,1.554003,121,9
591,1156,1987,1,12,0,1750,0,12,0,1.933748,144,9
592,1180,1980,0,2,0,2080,0,13,0,1.853465,4,1
593,1180,1981,0,3,0,2080,0,13,0,1.609438,9,5
594,1180,1982,0,4,0,2080,0,13,1,1.690503,16,5
595,1180,1983,0,5,0,2510,0,13,1,1.537495,25,5
596,1180,1984,0,6,0,2180,1,13,0,2.041054,36,2
597,1180,1985,0,7,0,2080,1,13,0,1.920112,49,4
598,1180,1986,0,8,0,2080,1,13,0,2.113619,64,5
599,1180,1987,0,9,0,2080,1,13,0,2.217754,81,4
600,1190,1980,1,2,0,1368,0,12,0,1.510343,4,6
601,1190,1981,1,3,0,1960,0,12,0,1.510857,9,6
602,1190,1982,1,4,0,2080,0,12,0,1.061895,16,5
603,1190,1983,1,5,0,2080,0,12,0,1.350717,25,6
604,1190,1984,1,6,0,2280,0,12,0,1.216045,36,5
605,1190,1985,1,7,0,1880,0,12,0,1.173911,49,7
606,1190,1986,1,8,0,2080,0,12,0,1.340429,64,7
607,1190,1987,1,9,0,2080,1,12,0,1.381506,81,6
608,1204,1980,0,5,0,2160,0,8,0,1.622382,25,6
609,1204,1981,0,6,0,2080,0,8,1,1.7525389999999998,36,6
610,1204,1982,0,7,0,2080,0,8,1,1.934756,49,6
611,1204,1983,0,8,0,2080,0,8,1,1.778595,64,6
612,1204,1984,0,9,0,2080,0,8,1,1.868611,81,6
613,1204,1985,0,10,0,2080,0,8,1,2.011084,100,6
614,1204,1986,0,11,0,2080,0,8,1,2.251372,121,9
615,1204,1987,0,12,0,2080,0,8,1,2.250544,144,1
616,1249,1980,0,5,0,2585,0,11,0,1.530747,25,6
617,1249,1981,0,6,0,3050,1,11,0,1.339993,36,6
618,1249,1982,0,7,0,2460,0,11,0,1.6595689999999998,49,8
619,1249,1983,0,8,0,2800,1,11,0,1.3834229999999998,64,6
620,1249,1984,0,9,0,3085,1,11,0,1.511506,81,3
621,1249,1985,0,10,0,2925,0,11,0,1.425035,100,6
622,1249,1986,0,11,0,2188,1,11,0,1.44396,121,6
623,1249,1987,0,12,0,2404,0,11,0,1.444379,144,5
624,1272,1980,0,3,0,1560,1,12,0,1.750866,9,7
625,1272,1981,0,4,0,1560,0,12,0,1.832376,16,7
626,1272,1982,0,5,0,1560,0,12,1,1.7550419999999998,25,4
627,1272,1983,0,6,0,1560,0,12,0,1.7821049999999998,36,4
628,1272,1984,0,7,0,2020,0,12,0,1.7217669999999998,49,4
629,1272,1985,0,8,0,2203,0,12,1,1.733311,64,7
630,1272,1986,0,9,0,2104,1,12,0,1.764682,81,7
631,1272,1987,0,10,0,2080,1,12,0,1.9075990000000005,100,7
632,1311,1980,0,2,0,4057,0,15,0,0.5567801,4,2
633,1311,1981,0,3,0,4732,0,15,0,1.554713,9,6
634,1311,1982,0,4,0,4732,0,15,0,1.686834,16,1
635,1311,1983,0,5,0,4932,0,15,0,1.644793,25,7
636,1311,1984,0,6,0,3060,0,15,0,2.21279,36,1
637,1311,1985,0,7,0,3860,0,15,0,1.894877,49,6
638,1311,1986,0,8,0,4418,0,15,0,1.7910830000000002,64,6
639,1311,1987,0,9,0,2845,0,15,0,2.058709,81,7
640,1316,1980,0,4,0,2080,0,8,0,1.54331,16,5
641,1316,1981,0,5,0,1920,0,8,0,1.6894810000000002,25,5
642,1316,1982,0,6,0,1840,1,8,0,1.877644,36,5
643,1316,1983,0,7,0,2055,1,8,0,2.589254,49,5
644,1316,1984,0,8,0,2080,1,8,0,2.738599,64,5
645,1316,1985,0,9,0,2310,1,8,0,1.861753,81,5
646,1316,1986,0,10,0,2155,1,8,0,1.911142,100,5
647,1316,1987,0,11,0,2080,1,8,0,1.9075990000000005,121,5
648,1318,1980,0,8,0,1840,0,8,0,1.059776,64,7
649,1318,1981,0,9,0,2028,0,8,0,1.467702,81,7
650,1318,1982,0,10,0,2560,0,8,0,1.3397629999999998,100,8
651,1318,1983,0,11,0,2600,0,8,0,1.294627,121,8
652,1318,1984,0,12,0,2600,0,8,0,1.251763,144,7
653,1318,1985,0,13,0,2318,0,8,0,1.332203,169,8
654,1318,1986,0,14,0,2288,0,8,0,1.285941,196,7
655,1318,1987,0,15,0,2288,0,8,0,1.286196,225,7
656,1345,1980,0,4,0,1970,0,12,0,1.764698,16,5
657,1345,1981,0,5,0,2310,1,12,0,-0.7239189,25,5
658,1345,1982,0,6,0,2145,1,12,0,1.890843,36,5
659,1345,1983,0,7,0,2080,1,12,0,2.088315,49,5
660,1345,1984,0,8,0,2310,1,12,0,2.206275,64,5
661,1345,1985,0,9,0,2340,1,12,0,2.159004,81,5
662,1345,1986,0,10,0,2155,1,12,0,2.2212970000000003,100,5
663,1345,1987,0,11,0,3790,1,12,0,1.583854,121,5
664,1397,1980,0,5,0,2080,0,12,1,1.770083,25,6
665,1397,1981,0,6,0,2080,0,12,1,1.601716,36,6
666,1397,1982,0,7,0,2080,0,12,1,1.547403,49,5
667,1397,1983,0,8,0,2080,0,12,1,1.7860349999999998,64,7
668,1397,1984,0,9,0,2080,0,12,1,1.682546,81,6
669,1397,1985,0,10,0,2080,0,12,1,1.7204990000000002,100,6
670,1397,1986,0,11,0,2080,0,12,1,1.799961,121,6
671,1397,1987,0,12,0,2080,0,12,1,1.760996,144,6
672,1434,1980,0,2,0,2880,0,10,0,0.2062864,4,7
673,1434,1981,0,3,0,2086,1,10,0,1.12105,9,5
674,1434,1982,0,4,0,2284,1,10,1,1.086117,16,9
675,1434,1983,0,5,0,2080,1,10,1,1.268915,25,9
676,1434,1984,0,6,0,3028,1,10,1,1.099373,36,9
677,1434,1985,0,7,0,2640,1,10,1,1.345229,49,7
678,1434,1986,0,8,0,2080,1,10,0,1.900045,64,9
679,1434,1987,0,9,0,2820,1,10,0,1.515392,81,9
680,1492,1980,0,4,0,1328,0,13,0,2.036455,16,5
681,1492,1981,0,5,0,2042,0,13,0,1.142368,25,5
682,1492,1982,0,6,0,2008,0,13,0,1.378536,36,1
683,1492,1983,0,7,0,2090,1,13,0,1.473754,49,1
684,1492,1984,0,8,0,2080,0,13,0,1.474907,64,5
685,1492,1985,0,9,0,2295,1,13,0,1.416282,81,5
686,1492,1986,0,10,0,2220,1,13,0,1.498433,100,5
687,1492,1987,0,11,0,2272,1,13,0,1.500853,121,5
688,1496,1980,0,1,0,1144,0,12,1,1.178336,1,9
689,1496,1981,0,2,0,1184,0,12,1,1.087287,4,9
690,1496,1982,0,3,0,3432,0,12,0,0.0077342,9,5
691,1496,1983,0,4,0,3850,0,12,0,0.7967049,16,2
692,1496,1984,0,5,0,3470,0,12,0,1.037228,25,2
693,1496,1985,0,6,0,3229,0,12,0,1.208374,36,2
694,1496,1986,0,7,0,3773,0,12,0,1.204459,49,2
695,1496,1987,0,8,0,2685,0,12,0,1.85708,64,3
696,1506,1980,0,3,0,1670,0,12,0,0.9743966,9,5
697,1506,1981,0,4,0,782,0,12,0,2.465104,16,5
698,1506,1982,0,5,0,2487,0,12,0,1.055036,25,5
699,1506,1983,0,6,0,2328,0,12,0,1.142765,36,9
700,1506,1984,0,7,0,2540,0,12,0,1.0127469999999998,49,3
701,1506,1985,0,8,0,2080,0,12,0,1.072815,64,6
702,1506,1986,0,9,0,2065,0,12,0,1.059985,81,6
703,1506,1987,0,10,0,3088,0,12,0,0.9269267,100,5
704,1515,1980,0,2,0,2455,0,10,0,1.033779,4,3
705,1515,1981,0,3,0,2340,0,10,1,1.292641,9,2
706,1515,1982,0,4,0,2155,0,10,0,1.314466,16,2
707,1515,1983,0,5,0,2489,0,10,0,1.258215,25,2
708,1515,1984,0,6,0,2020,0,10,0,1.6472779999999998,36,6
709,1515,1985,0,7,0,2080,0,10,0,1.7659619999999998,49,6
710,1515,1986,0,8,0,2080,0,10,0,1.799961,64,4
711,1515,1987,0,9,0,2500,1,10,0,1.810687,81,6
712,1520,1980,1,5,0,2459,1,12,1,1.375923,25,6
713,1520,1981,1,6,0,2479,1,12,1,1.353908,36,8
714,1520,1982,1,7,0,2496,1,12,0,1.349577,49,6
715,1520,1983,1,8,0,2457,1,12,0,1.351197,64,6
716,1520,1984,1,9,0,2487,1,12,0,1.370306,81,6
717,1520,1985,1,10,0,2496,1,12,0,1.401319,100,4
718,1520,1986,1,11,0,2454,1,12,0,1.580543,121,7
719,1520,1987,1,12,0,2481,1,12,1,1.635995,144,7
720,1528,1980,1,4,0,1995,0,10,1,0.9788978000000002,16,9
721,1528,1981,1,5,0,2080,0,10,0,1.2417129999999998,25,9
722,1528,1982,1,6,0,2080,0,10,0,1.2597200000000002,36,9
723,1528,1983,1,7,0,2080,0,10,0,1.032263,49,9
724,1528,1984,1,8,0,1480,0,10,0,1.196194,64,9
725,1528,1985,1,9,0,1996,0,10,0,1.168105,81,9
726,1528,1986,1,10,0,1520,0,10,0,1.366405,100,9
727,1528,1987,1,11,0,2360,0,10,0,1.398313,121,9
728,1554,1980,0,2,0,2145,0,12,0,1.311867,4,6
729,1554,1981,0,3,0,2120,1,12,0,1.222665,9,6
730,1554,1982,0,4,0,2152,1,12,1,1.408867,16,4
731,1554,1983,0,5,0,2268,1,12,0,1.574341,25,6
732,1554,1984,0,6,0,2120,1,12,0,1.455859,36,5
733,1554,1985,0,7,0,2280,1,12,0,1.874825,49,5
734,1554,1986,0,8,0,2135,1,12,0,1.873946,64,5
735,1554,1987,0,9,0,3060,1,12,0,1.733726,81,5
736,1575,1980,0,3,0,2196,0,13,0,1.576051,9,3
737,1575,1981,0,4,0,2102,1,13,0,1.742017,16,4
738,1575,1982,0,5,0,2285,1,13,0,1.778827,25,2
739,1575,1983,0,6,0,2135,1,13,0,1.871162,36,1
740,1575,1984,0,7,0,3603,1,13,0,1.656396,49,4
741,1575,1985,0,8,0,2840,1,13,0,1.78303,64,2
742,1575,1986,0,9,0,3360,1,13,0,1.594825,81,2
743,1575,1987,0,10,0,3465,1,13,0,1.995091,100,2
744,1576,1980,0,2,0,2000,1,11,0,1.324701,4,5
745,1576,1981,0,3,0,2080,1,11,0,1.347074,9,9
746,1576,1982,0,4,0,2080,1,11,0,1.56267,16,9
747,1576,1983,0,5,0,2230,1,11,0,3.200689,25,9
748,1576,1984,0,6,0,2225,1,11,0,1.838301,36,5
749,1576,1985,0,7,0,2290,0,11,0,1.8704490000000005,49,5
750,1576,1986,0,8,0,2030,0,11,0,0.8257646999999999,64,5
751,1576,1987,0,9,0,2215,0,11,0,1.844714,81,5
752,1628,1980,0,3,0,2456,0,12,0,1.176473,9,6
753,1628,1981,0,4,0,2128,0,12,0,1.324259,16,3
754,1628,1982,0,5,0,1136,0,12,0,1.235966,25,7
755,1628,1983,0,6,0,2048,0,12,0,1.592994,36,3
756,1628,1984,0,7,0,2080,0,12,0,1.725366,49,9
757,1628,1985,0,8,0,2080,0,12,0,1.820029,64,9
758,1628,1986,0,9,0,2080,0,12,0,1.836141,81,9
759,1628,1987,0,10,0,2080,0,12,0,1.861079,100,2
760,1641,1980,0,4,1,2260,0,12,0,2.111691,16,2
761,1641,1981,0,5,1,2191,1,12,0,2.1705520000000003,25,2
762,1641,1982,0,6,1,2223,1,12,0,2.134839,36,2
763,1641,1983,0,7,1,2196,1,12,0,2.07243,49,2
764,1641,1984,0,8,1,2272,1,12,0,2.040541,64,2
765,1641,1985,0,9,1,2288,1,12,0,2.018958,81,2
766,1641,1986,0,10,1,1213,1,12,0,2.167382,100,2
767,1641,1987,0,11,1,2250,1,12,0,1.873488,121,3
768,1644,1980,0,1,1,1515,0,12,1,0.5609791999999999,1,2
769,1644,1981,0,2,1,2045,0,12,0,1.546365,4,3
770,1644,1982,0,3,1,2080,0,12,0,1.531898,9,4
771,1644,1983,0,4,1,2080,0,12,0,1.591879,16,4
772,1644,1984,0,5,1,2080,0,12,0,1.685168,25,1
773,1644,1985,0,6,1,2080,0,12,0,1.648179,36,4
774,1644,1986,0,7,1,2490,0,12,0,1.565979,49,3
775,1644,1987,0,8,1,2415,1,12,0,2.068423,64,4
776,1653,1980,0,2,0,1950,0,15,1,-0.3845819,4,4
777,1653,1981,0,3,0,1820,0,15,1,1.88607,9,7
778,1653,1982,0,4,0,2164,0,15,1,1.987385,16,4
779,1653,1983,0,5,0,2068,0,15,1,2.136661,25,4
780,1653,1984,0,6,0,2187,0,15,1,1.804234,36,4
781,1653,1985,0,7,0,2810,0,15,0,2.130121,49,3
782,1653,1986,0,8,0,2860,0,15,0,2.631413,64,3
783,1653,1987,0,9,0,2730,0,15,0,2.793118,81,3
784,1654,1980,0,4,0,2074,0,11,0,1.624842,16,2
785,1654,1981,0,5,0,2144,0,11,0,1.616873,25,5
786,1654,1982,0,6,0,1080,0,11,0,1.429619,36,5
787,1654,1983,0,7,0,1800,0,11,0,1.73646,49,5
788,1654,1984,0,8,0,2080,0,11,0,1.7160419999999998,64,5
789,1654,1985,0,9,0,2080,1,11,0,1.809021,81,5
790,1654,1986,0,10,0,2080,1,11,0,1.799961,100,5
791,1654,1987,0,11,0,2080,1,11,0,2.183852,121,5
792,1721,1980,0,5,1,2080,0,11,0,1.784472,25,7
793,1721,1981,0,6,1,2080,0,11,1,1.93486,36,5
794,1721,1982,0,7,1,2080,0,11,0,2.026976,49,5
795,1721,1983,0,8,1,2080,0,11,0,2.1098220000000003,64,5
796,1721,1984,0,9,1,2080,0,11,0,2.128834,81,5
797,1721,1985,0,10,1,2080,0,11,1,2.094466,100,5
798,1721,1986,0,11,1,2080,0,11,0,2.25672,121,5
799,1721,1987,0,12,1,2080,0,11,0,2.910901,144,5
800,1742,1980,0,2,0,2770,0,12,1,1.461625,4,4
801,1742,1981,0,3,0,2230,0,12,1,1.682905,9,4
802,1742,1982,0,4,0,2080,1,12,0,1.872825,16,5
803,1742,1983,0,5,0,2080,1,12,0,2.043864,25,5
804,1742,1984,0,6,0,2000,0,12,0,2.350376,36,1
805,1742,1985,0,7,0,2080,0,12,0,2.387136,49,5
806,1742,1986,0,8,0,2080,0,12,0,2.410871,64,5
807,1742,1987,0,9,0,1920,0,12,0,2.480118,81,5
808,1744,1980,0,2,0,2080,0,11,1,1.630321,4,7
809,1744,1981,0,3,0,2080,0,11,1,1.683546,9,5
810,1744,1982,0,4,0,1520,0,11,1,1.781017,16,5
811,1744,1983,0,5,0,1100,0,11,1,1.3816389999999998,25,5
812,1744,1984,0,6,0,1285,0,11,1,2.030624,36,4
813,1744,1985,0,7,0,1989,0,11,1,1.810698,49,5
814,1744,1986,0,8,0,2036,0,11,1,2.012398,64,9
815,1744,1987,0,9,0,1690,0,11,1,2.320033,81,5
816,1763,1980,0,1,1,1860,0,11,0,0.6435003,1,6
817,1763,1981,0,2,1,1760,0,11,0,0.8979415999999999,4,9
818,1763,1982,0,3,1,1800,0,11,1,1.278797,9,9
819,1763,1983,0,4,1,1536,0,11,1,1.335449,16,9
820,1763,1984,0,5,1,1064,0,11,0,1.5262,25,9
821,1763,1985,0,6,1,760,0,11,0,1.434204,36,9
822,1763,1986,0,7,1,2164,0,11,0,0.0603746999999999,49,9
823,1763,1987,0,8,1,1296,0,11,0,1.393776,64,9
824,1777,1980,0,1,0,1985,0,15,0,1.3893879999999998,1,1
825,1777,1981,0,2,0,2080,0,15,0,1.2417129999999998,4,4
826,1777,1982,0,3,0,2665,0,15,0,0.9859088,9,4
827,1777,1983,0,4,0,2790,1,15,0,1.144054,16,4
828,1777,1984,0,5,0,2540,1,15,0,1.6546009999999998,25,7
829,1777,1985,0,6,0,2600,0,15,1,1.648179,36,1
830,1777,1986,0,7,0,2270,0,15,1,1.33306,49,1
831,1777,1987,0,8,0,1680,0,15,0,1.7381810000000002,64,9
832,1843,1980,0,2,0,2080,1,15,0,2.36429,4,1
833,1843,1981,0,3,0,2080,1,15,0,2.337618,9,2
834,1843,1982,0,4,0,2080,1,15,0,2.41644,16,4
835,1843,1983,0,5,0,2080,1,15,0,2.513867,25,1
836,1843,1984,0,6,0,2080,1,15,0,2.647627,36,2
837,1843,1985,0,7,0,2178,1,15,0,2.636213,49,1
838,1843,1986,0,8,0,2184,1,15,0,2.718755,64,6
839,1843,1987,0,9,0,2118,1,15,0,2.768744,81,1
840,1891,1980,0,2,0,2080,0,12,1,0.937174,4,6
841,1891,1981,0,3,0,1704,0,12,0,1.01883,9,6
842,1891,1982,0,4,0,1472,0,12,0,1.119959,16,6
843,1891,1983,0,5,0,2020,0,12,0,0.8383898000000001,25,9
844,1891,1984,0,6,0,2000,0,12,0,1.246248,36,9
845,1891,1985,0,7,0,2080,0,12,0,1.197978,49,9
846,1891,1986,0,8,0,2080,0,12,0,1.253418,64,9
847,1891,1987,0,9,0,2080,0,12,0,1.3014629999999998,81,9
848,1895,1980,0,2,0,2115,0,13,0,1.654456,4,6
849,1895,1981,0,3,0,2285,1,13,0,1.589548,9,6
850,1895,1982,0,4,0,2080,1,13,1,1.7487720000000002,16,9
851,1895,1983,0,5,0,2080,1,13,1,1.870592,25,9
852,1895,1984,0,6,0,2080,1,13,1,2.05411,36,9
853,1895,1985,0,7,0,2416,1,13,1,1.903898,49,9
854,1895,1986,0,8,0,2184,1,13,1,2.083877,64,9
855,1895,1987,0,9,0,2080,1,13,1,2.282292,81,9
856,1899,1980,0,3,0,2080,0,12,0,1.4480000000000002,9,7
857,1899,1981,0,4,0,2080,0,12,0,1.2417129999999998,16,4
858,1899,1982,0,5,0,2080,1,12,0,1.380348,25,7
859,1899,1983,0,6,0,2080,1,12,0,0.9809696,36,6
860,1899,1984,0,7,0,2080,1,12,0,1.394864,49,6
861,1899,1985,0,8,0,2080,1,12,0,1.401319,64,6
862,1899,1986,0,9,0,2080,1,12,0,1.49458,81,7
863,1899,1987,0,10,0,2120,1,12,0,1.362458,100,4
864,1925,1980,0,2,0,2752,0,11,0,1.005991,4,2
865,1925,1981,0,3,0,2008,0,11,0,1.63741,9,3
866,1925,1982,0,4,0,2501,0,11,0,1.570719,16,6
867,1925,1983,0,5,0,2265,0,11,0,1.757986,25,6
868,1925,1984,0,6,0,2188,1,11,0,1.90386,36,5
869,1925,1985,0,7,0,2484,1,11,0,1.833582,49,5
870,1925,1986,0,8,0,2228,1,11,0,1.985459,64,5
871,1925,1987,0,9,0,2904,1,11,0,1.948571,81,5
872,1930,1980,0,2,0,907,0,11,0,1.074008,4,9
